timestamp,sensor_type,value
2024-05-01 12:01:55,dht22_humidity,54.48635138286655
2024-05-01 12:01:55,mq2_gas,223.21408516900732
2024-05-01 12:02:00,dht22_temp,25.98555512786028
2024-05-01 12:02:00,dht22_humidity,53.821976345226865
2024-05-01 12:02:00,mq2_gas,194.3820240766597
2024-05-01 12:02:05,dht22_temp,25.875692967084206
2024-05-01 12:02:05,dht22_humidity,54.530952377434
2024-05-01 12:02:05,mq2_gas,194.331671651863
2024-05-01 12:02:10,dht22_temp,25.986734198317414
2024-05-01 12:02:10,dht22_humidity,54.35507030239012
2024-05-01 12:02:10,mq2_gas,192.76537009348593
2024-05-01 12:02:15,dht22_temp,25.998906186944453
2024-05-01 12:02:15,dht22_humidity,52.98289162286028
2024-05-01 12:02:15,mq2_gas,189.17521380961287
2024-05-01 12:02:20,dht22_temp,26.005598754622582
2024-05-01 12:02:20,dht22_humidity,54.03209143068078
2024-05-01 12:02:20,mq2_gas,211.93493272443297
2024-05-01 12:02:25,dht22_temp,26.094201192267374
2024-05-01 12:02:25,dht22_humidity,53.87317924943072
2024-05-01 12:02:25,mq2_gas,201.67969368547233
2024-05-01 12:02:30,dht22_temp,26.23775905813543
2024-05-01 12:02:30,dht22_humidity,54.105121943738204
2024-05-01 12:02:30,mq2_gas,202.73693315407542
2024-05-01 12:02:35,dht22_temp,26.060975890730077
2024-05-01 12:02:35,dht22_humidity,54.02379782745195
2024-05-01 12:02:35,mq2_gas,203.81047127955753
2024-05-01 12:02:40,dht22_temp,26.317085037696206
2024-05-01 12:02:40,dht22_humidity,53.46858025039522
2024-05-01 12:02:40,mq2_gas,219.53100924483846
2024-05-01 12:02:45,dht22_temp,26.190346069914686
2024-05-01 12:02:45,dht22_humidity,54.18931503525072
2024-05-01 12:02:45,mq2_gas,201.15118972607232
2024-05-01 12:02:50,dht22_temp,26.205959147112388
2024-05-01 12:02:50,dht22_humidity,52.735691793028714
2024-05-01 12:02:50,mq2_gas,198.48969448461165
2024-05-01 12:02:55,dht22_temp,26.430767477092104
2024-05-01 12:02:55,dht22_humidity,53.61317153912399
2024-05-01 12:02:55,mq2_gas,206.88883864266003
2024-05-01 12:03:00,dht22_temp,26.081182086633827
2024-05-01 12:03:00,dht22_humidity,53.46353194363834
2024-05-01 12:03:00,mq2_gas,205.55852410919843
2024-05-01 12:03:05,dht22_temp,26.293583194815756
2024-05-01 12:03:05,dht22_humidity,52.69548077882037
2024-05-01 12:03:05,mq2_gas,199.97689548186418
2024-05-01 12:03:10,dht22_temp,26.550330516535976
2024-05-01 12:03:10,dht22_humidity,52.38086509760826
2024-05-01 12:03:10,mq2_gas,195.72194965263716
2024-05-01 12:03:15,dht22_temp,26.54273731343588
2024-05-01 12:03:15,dht22_humidity,52.58276486803283
2024-05-01 12:03:15,mq2_gas,196.3574852413906
2024-05-01 12:03:20,dht22_temp,26.444489816527913
2024-05-01 12:03:20,dht22_humidity,52.08086684102285
2024-05-01 12:03:20,mq2_gas,202.19945430150014
2024-05-01 12:03:25,dht22_temp,26.341329899756428
2024-05-01 12:03:25,dht22_humidity,53.03809358934593
2024-05-01 12:03:25,mq2_gas,200.0318082275799
2024-05-01 12:03:30,dht22_temp,26.717629386626495
2024-05-01 12:03:30,dht22_humidity,52.62827549622415
2024-05-01 12:03:30,mq2_gas,213.6568949043275
2024-05-01 12:03:35,dht22_temp,26.38535872861882
2024-05-01 12:03:35,dht22_humidity,52.317591544448014
2024-05-01 12:03:35,mq2_gas,203.23145654014104
2024-05-01 12:03:40,dht22_temp,26.716049849635045
2024-05-01 12:03:40,dht22_humidity,51.42752263811741
2024-05-01 12:03:40,mq2_gas,209.90619679808822
2024-05-01 12:03:45,dht22_temp,26.62578922063656
2024-05-01 12:03:45,dht22_humidity,52.922655681862395
2024-05-01 12:03:45,mq2_gas,207.12385518078722
2024-05-01 12:03:50,dht22_temp,26.596410358583128
2024-05-01 12:03:50,dht22_humidity,51.78161237921171
2024-05-01 12:03:50,mq2_gas,187.5182028215728
2024-05-01 12:03:55,dht22_temp,26.634658477300526
2024-05-01 12:03:55,dht22_humidity,51.831866983582024
2024-05-01 12:03:55,mq2_gas,220.20267338079643
2024-05-01 12:04:00,dht22_temp,26.57728065380351
2024-05-01 12:04:00,dht22_humidity,51.97198469498592
2024-05-01 12:04:00,mq2_gas,184.3099858032427
2024-05-01 12:04:05,dht22_temp,26.621448483151323
2024-05-01 12:04:05,dht22_humidity,51.82530380772614
2024-05-01 12:04:05,mq2_gas,208.23960012519504
2024-05-01 12:04:10,dht22_temp,26.827752138298603
2024-05-01 12:04:10,dht22_humidity,51.554537723811706
2024-05-01 12:04:10,mq2_gas,188.82755120939115
2024-05-01 12:04:15,dht22_temp,26.75000108384788
2024-05-01 12:04:15,dht22_humidity,51.716001974417445
2024-05-01 12:04:15,mq2_gas,204.9165834283827
2024-05-01 12:04:20,dht22_temp,26.654779684569203
2024-05-01 12:04:20,dht22_humidity,51.904186341916386
2024-05-01 12:04:20,mq2_gas,200.87895910904516
2024-05-01 12:04:25,dht22_temp,26.81469342686157
2024-05-01 12:04:25,dht22_humidity,51.85368059078042
2024-05-01 12:04:25,mq2_gas,206.0927232056585
2024-05-01 12:04:30,dht22_temp,26.792567216568074
2024-05-01 12:04:30,dht22_humidity,52.17143105301547
2024-05-01 12:04:30,mq2_gas,202.4370304097215
2024-05-01 12:04:35,dht22_temp,26.752818296845664
2024-05-01 12:04:35,dht22_humidity,51.02872205873645
2024-05-01 12:04:35,mq2_gas,214.82768668437134
2024-05-01 12:04:40,dht22_temp,26.812072133041692
2024-05-01 12:04:40,dht22_humidity,51.10952454207081
2024-05-01 12:04:40,mq2_gas,211.95731440332162
2024-05-01 12:04:45,dht22_temp,26.76598113120908
2024-05-01 12:04:45,dht22_humidity,49.86311688477244
2024-05-01 12:04:45,mq2_gas,202.9942315221644
2024-05-01 12:04:50,dht22_temp,26.85657969699593
2024-05-01 12:04:50,dht22_humidity,50.29850875755643
2024-05-01 12:04:50,mq2_gas,208.71086381042417
2024-05-01 12:04:55,dht22_temp,26.9099687625145
2024-05-01 12:04:55,dht22_humidity,49.980753161933094
2024-05-01 12:04:55,mq2_gas,205.18218444021204
2024-05-01 12:05:00,dht22_temp,26.844467676044193
2024-05-01 12:05:00,dht22_humidity,49.612173373234874
2024-05-01 12:05:00,mq2_gas,204.52950233065968
2024-05-01 12:05:05,dht22_temp,26.873677249970196
2024-05-01 12:05:05,dht22_humidity,49.85626015210705
2024-05-01 12:05:05,mq2_gas,205.22945586896748
2024-05-01 12:05:10,dht22_temp,26.940377326118316
2024-05-01 12:05:10,dht22_humidity,49.81520554704331
2024-05-01 12:05:10,mq2_gas,204.0035219053468
2024-05-01 12:05:15,dht22_temp,27.005687176800276
2024-05-01 12:05:15,dht22_humidity,49.6226483780337
2024-05-01 12:05:15,mq2_gas,203.8089002740159
2024-05-01 12:05:20,dht22_temp,26.91630729562658
2024-05-01 12:05:20,dht22_humidity,50.987007543819
2024-05-01 12:05:20,mq2_gas,181.37697029221812
2024-05-01 12:05:25,dht22_temp,26.996644763975034
2024-05-01 12:05:25,dht22_humidity,49.575991814974714
2024-05-01 12:05:25,mq2_gas,198.9980245117017
2024-05-01 12:05:30,dht22_temp,27.127589097874857
2024-05-01 12:05:30,dht22_humidity,49.60010898033593
2024-05-01 12:05:30,mq2_gas,222.40943703775568
2024-05-01 12:05:35,dht22_temp,26.902754286849284
2024-05-01 12:05:35,dht22_humidity,49.65518004764144
2024-05-01 12:05:35,mq2_gas,195.09152498325108
2024-05-01 12:05:40,dht22_temp,26.886660403608843
2024-05-01 12:05:40,dht22_humidity,49.38701909174814
2024-05-01 12:05:40,mq2_gas,197.174284746509
2024-05-01 12:05:45,dht22_temp,26.983956219143362
2024-05-01 12:05:45,dht22_humidity,48.17951971428962
2024-05-01 12:05:45,mq2_gas,220.024676886096
2024-05-01 12:05:50,dht22_temp,26.954199769098793
2024-05-01 12:05:50,dht22_humidity,49.980222474869535
2024-05-01 12:05:50,mq2_gas,189.92887873893523
2024-05-01 12:05:55,dht22_temp,27.006557096175868
2024-05-01 12:05:55,dht22_humidity,50.56853383600493
2024-05-01 12:05:55,mq2_gas,191.3027081689371
2024-05-01 12:06:00,dht22_temp,26.833386719072546
2024-05-01 12:06:00,dht22_humidity,48.59073475886625
2024-05-01 12:06:00,mq2_gas,204.72488427322605
2024-05-01 12:06:05,dht22_temp,27.05707073082942
2024-05-01 12:06:05,dht22_humidity,49.38780958138053
2024-05-01 12:06:05,mq2_gas,197.42987601606686
2024-05-01 12:06:10,dht22_temp,26.831536613125248
2024-05-01 12:06:10,dht22_humidity,48.4045338636399
2024-05-01 12:06:10,mq2_gas,212.40222694801759
2024-05-01 12:06:15,dht22_temp,27.04155623852524
2024-05-01 12:06:15,dht22_humidity,47.52386307636463
2024-05-01 12:06:15,mq2_gas,199.64948488311845
2024-05-01 12:06:20,dht22_temp,27.13723709708338
2024-05-01 12:06:20,dht22_humidity,49.4468262341577
2024-05-01 12:06:20,mq2_gas,205.61686638784778
2024-05-01 12:06:25,dht22_temp,27.02998189249091
2024-05-01 12:06:25,dht22_humidity,47.64567925559877
2024-05-01 12:06:25,mq2_gas,191.56757126032494
2024-05-01 12:06:30,dht22_temp,27.00457502621055
2024-05-01 12:06:30,dht22_humidity,48.40069471365033
2024-05-01 12:06:30,mq2_gas,205.80184191119764
2024-05-01 12:06:35,dht22_temp,26.952094437484064
2024-05-01 12:06:35,dht22_humidity,47.457595237532175
2024-05-01 12:06:35,mq2_gas,192.22218158900085
2024-05-01 12:06:40,dht22_temp,26.883449766657034
2024-05-01 12:06:40,dht22_humidity,48.240970408646284
2024-05-01 12:06:40,mq2_gas,176.8771889395434
2024-05-01 12:06:45,dht22_temp,26.9642516843801
2024-05-01 12:06:45,dht22_humidity,48.03120483996863
2024-05-01 12:06:45,mq2_gas,215.2201272466494
2024-05-01 12:06:50,dht22_temp,27.002342730143443
2024-05-01 12:06:50,dht22_humidity,48.19527851287349
2024-05-01 12:06:50,mq2_gas,196.00995928218907
2024-05-01 12:06:55,dht22_temp,26.917607581179865
2024-05-01 12:06:55,dht22_humidity,47.247251670213835
2024-05-01 12:06:55,mq2_gas,215.27335781901832
2024-05-01 12:07:00,dht22_temp,27.087508518785928
2024-05-01 12:07:00,dht22_humidity,47.71946844023202
2024-05-01 12:07:00,mq2_gas,233.3026886356177
2024-05-01 12:07:05,dht22_temp,26.98009548365232
2024-05-01 12:07:05,dht22_humidity,47.67884315199288
2024-05-01 12:07:05,mq2_gas,203.07591552558512
2024-05-01 12:07:10,dht22_temp,26.955590962996986
2024-05-01 12:07:10,dht22_humidity,48.4212973464844
2024-05-01 12:07:10,mq2_gas,215.06604803037112
2024-05-01 12:07:15,dht22_temp,26.83149039420905
2024-05-01 12:07:15,dht22_humidity,46.95954226119453
2024-05-01 12:07:15,mq2_gas,204.28336538368288
2024-05-01 12:07:20,dht22_temp,27.042626955779443
2024-05-01 12:07:20,dht22_humidity,46.38327087881658
2024-05-01 12:07:20,mq2_gas,177.44438412978198
2024-05-01 12:07:25,dht22_temp,26.76575651673991
2024-05-01 12:07:25,dht22_humidity,46.92180664364753
2024-05-01 12:07:25,mq2_gas,198.9679682096032
2024-05-01 12:07:30,dht22_temp,26.98221719936784
2024-05-01 12:07:30,dht22_humidity,46.47429449744678
2024-05-01 12:07:30,mq2_gas,187.75762324093938
2024-05-01 12:07:35,dht22_temp,26.735913752002975
2024-05-01 12:07:35,dht22_humidity,46.92745801715952
2024-05-01 12:07:35,mq2_gas,203.70053958487776
2024-05-01 12:07:40,dht22_temp,27.027265359340465
2024-05-01 12:07:40,dht22_humidity,47.06401773759049
2024-05-01 12:07:40,mq2_gas,198.0928441906306
2024-05-01 12:07:45,dht22_temp,27.051868662433176
2024-05-01 12:07:45,dht22_humidity,46.50827399777807
2024-05-01 12:07:45,mq2_gas,193.39163613681927
2024-05-01 12:07:50,dht22_temp,26.853094544212833
2024-05-01 12:07:50,dht22_humidity,46.19402879377953
2024-05-01 12:07:50,mq2_gas,178.34263280499658
2024-05-01 12:07:55,dht22_temp,26.908232780673405
2024-05-01 12:07:55,dht22_humidity,46.523550438597624
2024-05-01 12:07:55,mq2_gas,196.37734189117901
2024-05-01 12:08:00,dht22_temp,26.80790680036201
2024-05-01 12:08:00,dht22_humidity,46.49893333447142
2024-05-01 12:08:00,mq2_gas,217.16870587547692
2024-05-01 12:08:05,dht22_temp,26.8690555432949
2024-05-01 12:08:05,dht22_humidity,45.975942633611204
2024-05-01 12:08:05,mq2_gas,194.0855279757707
2024-05-01 12:08:10,dht22_temp,26.84344739776182
2024-05-01 12:08:10,dht22_humidity,45.516460944242745
2024-05-01 12:08:10,mq2_gas,198.7473931180192
2024-05-01 12:08:15,dht22_temp,26.8409941369973
2024-05-01 12:08:15,dht22_humidity,46.99267421350231
2024-05-01 12:08:15,mq2_gas,209.43473764113375
2024-05-01 12:08:20,dht22_temp,26.92199777721635
2024-05-01 12:08:20,dht22_humidity,45.63780765171571
2024-05-01 12:08:20,mq2_gas,206.69921543236242
2024-05-01 12:08:25,dht22_temp,26.687648135590262
2024-05-01 12:08:25,dht22_humidity,46.07671276666372
2024-05-01 12:08:25,mq2_gas,204.1873726041886
2024-05-01 12:08:30,dht22_temp,26.707216360300535
2024-05-01 12:08:30,dht22_humidity,46.849422226404634
2024-05-01 12:08:30,mq2_gas,205.67373662750663
2024-05-01 12:08:35,dht22_temp,26.575141871342495
2024-05-01 12:08:35,dht22_humidity,46.05775595482797
2024-05-01 12:08:35,mq2_gas,195.9258818110999
2024-05-01 12:08:40,dht22_temp,26.746403580596663
2024-05-01 12:08:40,dht22_humidity,45.94843862861235
2024-05-01 12:08:40,mq2_gas,203.9053266731154
2024-05-01 12:08:45,dht22_temp,26.522503598994287
2024-05-01 12:08:45,dht22_humidity,45.073304220863285
2024-05-01 12:08:45,mq2_gas,207.72624158574592
2024-05-01 12:08:50,dht22_temp,26.83600138802868
2024-05-01 12:08:50,dht22_humidity,46.54366546393982
2024-05-01 12:08:50,mq2_gas,218.03168238653106
2024-05-01 12:08:55,dht22_temp,26.47910720281024
2024-05-01 12:08:55,dht22_humidity,45.91920980989371
2024-05-01 12:08:55,mq2_gas,180.83709798884897
2024-05-01 12:09:00,dht22_temp,26.824126994411568
2024-05-01 12:09:00,dht22_humidity,45.60631399132572
2024-05-01 12:09:00,mq2_gas,188.5883121202296
2024-05-01 12:09:05,dht22_temp,26.841197989951862
2024-05-01 12:09:05,dht22_humidity,45.749620343849045
2024-05-01 12:09:05,mq2_gas,181.08851111048529
2024-05-01 12:09:10,dht22_temp,26.64633961938524
2024-05-01 12:09:10,dht22_humidity,45.01291815300499
2024-05-01 12:09:10,mq2_gas,201.1129547997024
2024-05-01 12:09:15,dht22_temp,26.546611483016637
2024-05-01 12:09:15,dht22_humidity,46.018976542602594
2024-05-01 12:09:15,mq2_gas,185.76713611816425
2024-05-01 12:09:20,dht22_temp,26.60037236699498
2024-05-01 12:09:20,dht22_humidity,46.1959824669567
2024-05-01 12:09:20,mq2_gas,191.73039701029728
2024-05-01 12:09:25,dht22_temp,26.564570191646073
2024-05-01 12:09:25,dht22_humidity,45.349492105781465
2024-05-01 12:09:25,mq2_gas,193.10297811121413
2024-05-01 12:09:30,dht22_temp,26.582550778638367
2024-05-01 12:09:30,dht22_humidity,45.2595889531395
2024-05-01 12:09:30,mq2_gas,190.56232495216875
2024-05-01 12:09:35,dht22_temp,26.667612034843323
2024-05-01 12:09:35,dht22_humidity,45.57243676668832
2024-05-01 12:09:35,mq2_gas,198.3289305497747
2024-05-01 12:09:40,dht22_temp,26.400795411316157
2024-05-01 12:09:40,dht22_humidity,44.753027863146784
2024-05-01 12:09:40,mq2_gas,212.30940972560552
2024-05-01 12:09:45,dht22_temp,26.422281762684197
2024-05-01 12:09:45,dht22_humidity,45.34654226827888
2024-05-01 12:09:45,mq2_gas,198.15543299107065
2024-05-01 12:09:50,dht22_temp,26.470462478522087
2024-05-01 12:09:50,dht22_humidity,45.03349941994479
2024-05-01 12:09:50,mq2_gas,207.63853872477068
2024-05-01 12:09:55,dht22_temp,26.36182887613172
2024-05-01 12:09:55,dht22_humidity,45.484016111833654
2024-05-01 12:09:55,mq2_gas,206.7238410934964
2024-05-01 12:10:00,dht22_temp,26.339265381036185
2024-05-01 12:10:00,dht22_humidity,44.620148896784485
2024-05-01 12:10:00,mq2_gas,190.59880009456194
2024-05-01 12:10:05,dht22_temp,26.247088720544323
2024-05-01 12:10:05,dht22_humidity,44.54170231450239
2024-05-01 12:10:05,mq2_gas,208.65796421254052
2024-05-01 12:10:10,dht22_temp,26.286209765417702
2024-05-01 12:10:10,dht22_humidity,45.80600886609096
2024-05-01 12:10:10,mq2_gas,222.7932982770514
2024-05-01 12:10:15,dht22_temp,26.262483507099006
2024-05-01 12:10:15,dht22_humidity,44.23707375623229
2024-05-01 12:10:15,mq2_gas,196.18546468459718
2024-05-01 12:10:20,dht22_temp,26.22121367391978
2024-05-01 12:10:20,dht22_humidity,44.2601030760572
2024-05-01 12:10:20,mq2_gas,197.4950672269695
2024-05-01 12:10:25,dht22_temp,26.2256389191221
2024-05-01 12:10:25,dht22_humidity,44.77097435149288
2024-05-01 12:10:25,mq2_gas,192.31574077087143
2024-05-01 12:10:30,dht22_temp,26.088785623091884
2024-05-01 12:10:30,dht22_humidity,45.893518572823
2024-05-01 12:10:30,mq2_gas,198.4035391970231
2024-05-01 12:10:35,dht22_temp,26.04891944942905
2024-05-01 12:10:35,dht22_humidity,44.8163406721539
2024-05-01 12:10:35,mq2_gas,209.54343708045369
2024-05-01 12:10:40,dht22_temp,26.030242068449997
2024-05-01 12:10:40,dht22_humidity,45.24944977569215
2024-05-01 12:10:40,mq2_gas,207.278849488997
2024-05-01 12:10:45,dht22_temp,26.139981598331342
2024-05-01 12:10:45,dht22_humidity,45.7172292188442
2024-05-01 12:10:45,mq2_gas,194.49518020363593
2024-05-01 12:10:50,dht22_temp,26.14427602986113
2024-05-01 12:10:50,dht22_humidity,44.63292481969159
2024-05-01 12:10:50,mq2_gas,196.03460123000775
2024-05-01 12:10:55,dht22_temp,26.116132002129714
2024-05-01 12:10:55,dht22_humidity,45.455615550940415
2024-05-01 12:10:55,mq2_gas,200.02097550598407
2024-05-01 12:11:00,dht22_temp,25.84250384737431
2024-05-01 12:11:00,dht22_humidity,45.34343106400234
2024-05-01 12:11:00,mq2_gas,193.69627300516768
2024-05-01 12:11:05,dht22_temp,25.8339940470397
2024-05-01 12:11:05,dht22_humidity,44.759793037873926
2024-05-01 12:11:05,mq2_gas,202.46494039900443
2024-05-01 12:11:10,dht22_temp,25.67864607854059
2024-05-01 12:11:10,dht22_humidity,45.28857318369633
2024-05-01 12:11:10,mq2_gas,201.73909619709943
2024-05-01 12:11:15,dht22_temp,25.796307120223958
2024-05-01 12:11:15,dht22_humidity,45.654043916827945
2024-05-01 12:11:15,mq2_gas,206.11440423692758
2024-05-01 12:11:20,dht22_temp,25.75779992479752
2024-05-01 12:11:20,dht22_humidity,44.83100072621723
2024-05-01 12:11:20,mq2_gas,206.9515147546193
2024-05-01 12:11:25,dht22_temp,25.6301622018553
2024-05-01 12:11:25,dht22_humidity,45.033147676224175
2024-05-01 12:11:25,mq2_gas,193.68953472525325
2024-05-01 12:11:30,dht22_temp,25.751785827315505
2024-05-01 12:11:30,dht22_humidity,45.34147218822386
2024-05-01 12:11:30,mq2_gas,200.36787914964282
2024-05-01 12:11:35,dht22_temp,25.821013498224225
2024-05-01 12:11:35,dht22_humidity,45.38936788211447
2024-05-01 12:11:35,mq2_gas,196.85007748782783
2024-05-01 12:11:40,dht22_temp,25.548890809556053
2024-05-01 12:11:40,dht22_humidity,45.678641461974884
2024-05-01 12:11:40,mq2_gas,205.2814654585169
2024-05-01 12:11:45,dht22_temp,25.777236882923784
2024-05-01 12:11:45,dht22_humidity,44.989295620300545
2024-05-01 12:11:45,mq2_gas,200.26418040085687
2024-05-01 12:11:50,dht22_temp,25.58821343285427
2024-05-01 12:11:50,dht22_humidity,45.367422040543836
2024-05-01 12:11:50,mq2_gas,200.10390211327115
2024-05-01 12:11:55,dht22_temp,25.38431790260503
2024-05-01 12:11:55,dht22_humidity,45.87479250378377
2024-05-01 12:11:55,mq2_gas,206.53205871331969
2024-05-01 12:12:00,dht22_temp,25.6302860394081
2024-05-01 12:12:00,dht22_humidity,46.640995101576436
2024-05-01 12:12:00,mq2_gas,196.81032806364232
2024-05-01 12:12:05,dht22_temp,25.474884340784836
2024-05-01 12:12:05,dht22_humidity,45.57781010654657
2024-05-01 12:12:05,mq2_gas,219.42185450708456
2024-05-01 12:12:10,dht22_temp,25.26644525217674
2024-05-01 12:12:10,dht22_humidity,45.875279496684016
2024-05-01 12:12:10,mq2_gas,185.29168632551563
2024-05-01 12:12:15,dht22_temp,25.142302891231225
2024-05-01 12:12:15,dht22_humidity,44.68418591406536
2024-05-01 12:12:15,mq2_gas,186.18231444291627
2024-05-01 12:12:20,dht22_temp,25.468095079730535
2024-05-01 12:12:20,dht22_humidity,45.325319634965076
2024-05-01 12:12:20,mq2_gas,197.72542340718581
2024-05-01 12:12:25,dht22_temp,25.20542935391692
2024-05-01 12:12:25,dht22_humidity,46.13252278676383
2024-05-01 12:12:25,mq2_gas,188.98038475499186
2024-05-01 12:12:30,dht22_temp,25.41400523372025
2024-05-01 12:12:30,dht22_humidity,45.40065050616856
2024-05-01 12:12:30,mq2_gas,192.35172562021376
2024-05-01 12:12:35,dht22_temp,25.2548606146015
2024-05-01 12:12:35,dht22_humidity,45.98227860380676
2024-05-01 12:12:35,mq2_gas,214.24690088752885
2024-05-01 12:12:40,dht22_temp,25.21487670144252
2024-05-01 12:12:40,dht22_humidity,45.44124429624748
2024-05-01 12:12:40,mq2_gas,194.39664725903685
2024-05-01 12:12:45,dht22_temp,25.105725909183754
2024-05-01 12:12:45,dht22_humidity,46.485392643392814
2024-05-01 12:12:45,mq2_gas,203.8379300881221
2024-05-01 12:12:50,dht22_temp,25.111168332558613
2024-05-01 12:12:50,dht22_humidity,46.63780831431416
2024-05-01 12:12:50,mq2_gas,194.7150358282173
2024-05-01 12:12:55,dht22_temp,25.06953795003537
2024-05-01 12:12:55,dht22_humidity,46.37589107642665
2024-05-01 12:12:55,mq2_gas,215.2818128276478
2024-05-01 12:13:00,dht22_temp,25.03332863341983
2024-05-01 12:13:00,dht22_humidity,46.19493902459193
2024-05-01 12:13:00,mq2_gas,189.54162962287708
2024-05-01 12:13:05,dht22_temp,25.071790524164623
2024-05-01 12:13:05,dht22_humidity,46.163611816915115
2024-05-01 12:13:05,mq2_gas,203.436850178679
2024-05-01 12:13:10,dht22_temp,24.77302639709492
2024-05-01 12:13:10,dht22_humidity,47.06833799660497
2024-05-01 12:13:10,mq2_gas,186.68062232011397
2024-05-01 12:13:15,dht22_temp,24.845469954631987
2024-05-01 12:13:15,dht22_humidity,47.16750327005104
2024-05-01 12:13:15,mq2_gas,186.65529264025614
2024-05-01 12:13:20,dht22_temp,24.875306209607515
2024-05-01 12:13:20,dht22_humidity,46.76890993622219
2024-05-01 12:13:20,mq2_gas,190.01443186667157
2024-05-01 12:13:25,dht22_temp,24.977639233213267
2024-05-01 12:13:25,dht22_humidity,47.576782769831475
2024-05-01 12:13:25,mq2_gas,180.2838249640505
2024-05-01 12:13:30,dht22_temp,24.658603782769934
2024-05-01 12:13:30,dht22_humidity,47.32910421861863
2024-05-01 12:13:30,mq2_gas,186.96975864632685
2024-05-01 12:13:35,dht22_temp,24.724874552859664
2024-05-01 12:13:35,dht22_humidity,47.089280442572594
2024-05-01 12:13:35,mq2_gas,206.9185008231336
2024-05-01 12:13:40,dht22_temp,24.701743006016414
